Local time,Open,High,Low,Close,Volume
22.01.2024 10:09:18.000 GMT-0600,193.586,193.606,193.577,193.606,0.06
22.01.2024 10:09:19.000 GMT-0600,193.607,193.617,193.606,193.617,0.036
22.01.2024 10:09:20.000 GMT-0600,193.617,193.627,193.617,193.626,0.048
22.01.2024 10:09:21.000 GMT-0600,193.616,193.627,193.616,193.617,0.08399999999999999
22.01.2024 10:09:22.000 GMT-0600,193.627,193.627,193.617,193.626,0.06
22.01.2024 10:09:24.000 GMT-0600,193.617,193.627,193.617,193.627,0.024
22.01.2024 10:09:25.000 GMT-0600,193.617,193.626,193.617,193.617,0.036
22.01.2024 10:09:26.000 GMT-0600,193.627,193.627,193.617,193.617,0.024
22.01.2024 10:09:27.000 GMT-0600,193.606,193.607,193.606,193.607,0.036
22.01.2024 10:09:28.000 GMT-0600,193.597,193.606,193.596,193.596,0.036
22.01.2024 10:09:29.000 GMT-0600,193.587,193.587,193.576,193.586,0.036
22.01.2024 10:09:30.000 GMT-0600,193.576,193.577,193.566,193.566,0.12
22.01.2024 10:09:31.000 GMT-0600,193.576,193.576,193.576,193.576,0.024
22.01.2024 10:09:32.000 GMT-0600,193.576,193.576,193.566,193.566,0.048
22.01.2024 10:09:33.000 GMT-0600,193.577,193.596,193.577,193.596,0.036
22.01.2024 10:09:34.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 10:09:35.000 GMT-0600,193.576,193.576,193.556,193.556,0.024
22.01.2024 10:09:36.000 GMT-0600,193.567,193.576,193.567,193.576,0.024
22.01.2024 10:09:37.000 GMT-0600,193.576,193.577,193.567,193.567,0.036
22.01.2024 10:09:38.000 GMT-0600,193.566,193.566,193.547,193.547,0.048
22.01.2024 10:09:39.000 GMT-0600,193.537,193.557,193.537,193.557,0.072
22.01.2024 10:09:40.000 GMT-0600,193.546,193.546,193.546,193.546,0.012
22.01.2024 10:09:41.000 GMT-0600,193.557,193.557,193.556,193.556,0.024
22.01.2024 10:09:42.000 GMT-0600,193.557,193.557,193.557,193.557,0.036
22.01.2024 10:09:43.000 GMT-0600,193.556,193.557,193.546,193.546,0.036
22.01.2024 10:09:46.000 GMT-0600,193.557,193.566,193.557,193.566,0.024
22.01.2024 10:09:47.000 GMT-0600,193.557,193.567,193.556,193.567,0.048
22.01.2024 10:09:48.000 GMT-0600,193.576,193.577,193.576,193.577,0.024
22.01.2024 10:09:49.000 GMT-0600,193.586,193.587,193.577,193.587,0.036
22.01.2024 10:09:51.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 10:09:56.000 GMT-0600,193.606,193.617,193.606,193.617,0.048
22.01.2024 10:09:58.000 GMT-0600,193.626,193.636,193.626,193.636,0.048
22.01.2024 10:10:00.000 GMT-0600,193.646,193.646,193.637,193.637,0.024
22.01.2024 10:10:01.000 GMT-0600,193.646,193.646,193.637,193.646,0.036
22.01.2024 10:10:05.000 GMT-0600,193.657,193.657,193.657,193.657,0.012
22.01.2024 10:10:07.000 GMT-0600,193.647,193.647,193.626,193.637,0.048
22.01.2024 10:10:08.000 GMT-0600,193.647,193.647,193.637,193.646,0.036
22.01.2024 10:10:09.000 GMT-0600,193.637,193.637,193.626,193.627,0.072
22.01.2024 10:10:10.000 GMT-0600,193.626,193.626,193.606,193.616,0.048
22.01.2024 10:10:12.000 GMT-0600,193.607,193.607,193.596,193.607,0.06
22.01.2024 10:10:13.000 GMT-0600,193.597,193.597,193.596,193.596,0.024
22.01.2024 10:10:14.000 GMT-0600,193.597,193.607,193.586,193.607,0.072
22.01.2024 10:10:15.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 10:10:16.000 GMT-0600,193.607,193.607,193.586,193.596,0.08399999999999999
22.01.2024 10:10:17.000 GMT-0600,193.596,193.596,193.566,193.566,0.036
22.01.2024 10:10:18.000 GMT-0600,193.566,193.587,193.566,193.587,0.024
22.01.2024 10:10:19.000 GMT-0600,193.576,193.587,193.576,193.576,0.036
22.01.2024 10:10:20.000 GMT-0600,193.577,193.606,193.566,193.606,0.108
22.01.2024 10:10:21.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 10:10:22.000 GMT-0600,193.607,193.607,193.596,193.596,0.024
22.01.2024 10:10:23.000 GMT-0600,193.616,193.647,193.616,193.647,0.072
22.01.2024 10:10:24.000 GMT-0600,193.647,193.647,193.636,193.647,0.06
22.01.2024 10:10:25.000 GMT-0600,193.636,193.636,193.636,193.636,0.012
22.01.2024 10:10:26.000 GMT-0600,193.647,193.667,193.647,193.657,0.06
22.01.2024 10:10:27.000 GMT-0600,193.667,193.677,193.667,193.677,0.024
22.01.2024 10:10:28.000 GMT-0600,193.677,193.687,193.677,193.687,0.036
22.01.2024 10:10:29.000 GMT-0600,193.696,193.707,193.696,193.706,0.048
22.01.2024 10:10:30.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 10:10:32.000 GMT-0600,193.717,193.726,193.717,193.726,0.024
22.01.2024 10:10:33.000 GMT-0600,193.736,193.756,193.736,193.756,0.024
22.01.2024 10:10:34.000 GMT-0600,193.756,193.756,193.747,193.747,0.036
22.01.2024 10:10:35.000 GMT-0600,193.756,193.756,193.746,193.746,0.024
22.01.2024 10:10:36.000 GMT-0600,193.756,193.757,193.747,193.757,0.036
22.01.2024 10:10:37.000 GMT-0600,193.746,193.756,193.746,193.756,0.024
22.01.2024 10:10:38.000 GMT-0600,193.746,193.767,193.746,193.767,0.036
22.01.2024 10:10:39.000 GMT-0600,193.776,193.776,193.776,193.776,0.024
22.01.2024 10:10:42.000 GMT-0600,193.757,193.767,193.756,193.766,0.048
22.01.2024 10:10:44.000 GMT-0600,193.776,193.776,193.766,193.766,0.06
22.01.2024 10:10:45.000 GMT-0600,193.776,193.776,193.767,193.767,0.06
22.01.2024 10:10:46.000 GMT-0600,193.777,193.777,193.756,193.756,0.096
22.01.2024 10:10:47.000 GMT-0600,193.767,193.767,193.756,193.767,0.048
22.01.2024 10:10:48.000 GMT-0600,193.767,193.767,193.756,193.756,0.06
22.01.2024 10:10:49.000 GMT-0600,193.767,193.767,193.746,193.746,0.048
22.01.2024 10:10:50.000 GMT-0600,193.736,193.756,193.736,193.756,0.06
22.01.2024 10:10:51.000 GMT-0600,193.766,193.767,193.746,193.756,0.12
22.01.2024 10:10:52.000 GMT-0600,193.747,193.766,193.746,193.766,0.072
22.01.2024 10:10:53.000 GMT-0600,193.777,193.777,193.776,193.776,0.024
22.01.2024 10:10:54.000 GMT-0600,193.776,193.776,193.757,193.757,0.036
22.01.2024 10:10:55.000 GMT-0600,193.767,193.767,193.757,193.757,0.06
22.01.2024 10:10:56.000 GMT-0600,193.766,193.766,193.756,193.756,0.036
22.01.2024 10:10:57.000 GMT-0600,193.767,193.786,193.767,193.786,0.06
22.01.2024 10:10:58.000 GMT-0600,193.776,193.787,193.776,193.776,0.06
22.01.2024 10:10:59.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 10:11:00.000 GMT-0600,193.766,193.776,193.766,193.767,0.08399999999999999
22.01.2024 10:11:01.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 10:11:03.000 GMT-0600,193.777,193.786,193.767,193.786,0.072
22.01.2024 10:11:05.000 GMT-0600,193.776,193.777,193.756,193.756,0.06
22.01.2024 10:11:06.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 10:11:08.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 10:11:09.000 GMT-0600,193.767,193.767,193.756,193.756,0.024
22.01.2024 10:11:10.000 GMT-0600,193.736,193.756,193.736,193.756,0.072
22.01.2024 10:11:11.000 GMT-0600,193.756,193.756,193.756,193.756,0.012
22.01.2024 10:11:12.000 GMT-0600,193.757,193.757,193.737,193.746,0.096
22.01.2024 10:11:13.000 GMT-0600,193.746,193.747,193.716,193.726,0.096
22.01.2024 10:11:14.000 GMT-0600,193.727,193.727,193.726,193.726,0.048
22.01.2024 10:11:15.000 GMT-0600,193.726,193.726,193.716,193.726,0.036
22.01.2024 10:11:16.000 GMT-0600,193.717,193.717,193.707,193.707,0.024
22.01.2024 10:11:17.000 GMT-0600,193.716,193.747,193.716,193.747,0.06
22.01.2024 10:11:18.000 GMT-0600,193.756,193.756,193.756,193.756,0.012
22.01.2024 10:11:19.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 10:11:21.000 GMT-0600,193.776,193.777,193.767,193.777,0.06
22.01.2024 10:11:23.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 10:11:24.000 GMT-0600,193.746,193.756,193.746,193.756,0.036
22.01.2024 10:11:25.000 GMT-0600,193.777,193.777,193.766,193.766,0.024
22.01.2024 10:11:26.000 GMT-0600,193.776,193.776,193.766,193.766,0.036
22.01.2024 10:11:27.000 GMT-0600,193.777,193.777,193.777,193.777,0.012
22.01.2024 10:11:28.000 GMT-0600,193.757,193.757,193.737,193.747,0.08399999999999999
22.01.2024 10:11:29.000 GMT-0600,193.727,193.746,193.727,193.737,0.096
22.01.2024 10:11:30.000 GMT-0600,193.746,193.747,193.737,193.737,0.06
22.01.2024 10:11:31.000 GMT-0600,193.746,193.747,193.726,193.726,0.048
22.01.2024 10:11:32.000 GMT-0600,193.737,193.757,193.737,193.757,0.048
22.01.2024 10:11:33.000 GMT-0600,193.756,193.756,193.736,193.746,0.048
22.01.2024 10:11:34.000 GMT-0600,193.747,193.767,193.747,193.767,0.036
22.01.2024 10:11:35.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 10:11:36.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 10:11:38.000 GMT-0600,193.747,193.756,193.747,193.756,0.024
22.01.2024 10:11:40.000 GMT-0600,193.757,193.766,193.757,193.766,0.036
22.01.2024 10:11:41.000 GMT-0600,193.777,193.777,193.777,193.777,0.012
22.01.2024 10:11:42.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 10:11:43.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 10:11:44.000 GMT-0600,193.747,193.747,193.747,193.747,0.012
22.01.2024 10:11:45.000 GMT-0600,193.757,193.757,193.746,193.746,0.024
22.01.2024 10:11:48.000 GMT-0600,193.746,193.747,193.746,193.747,0.024
22.01.2024 10:11:49.000 GMT-0600,193.747,193.747,193.747,193.747,0.024
22.01.2024 10:11:50.000 GMT-0600,193.747,193.756,193.747,193.756,0.036
22.01.2024 10:11:51.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 10:11:52.000 GMT-0600,193.767,193.777,193.767,193.776,0.048
22.01.2024 10:11:53.000 GMT-0600,193.776,193.797,193.776,193.797,0.036
22.01.2024 10:11:54.000 GMT-0600,193.806,193.806,193.796,193.806,0.036
22.01.2024 10:11:55.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 10:11:56.000 GMT-0600,193.807,193.807,193.807,193.807,0.024
22.01.2024 10:11:57.000 GMT-0600,193.806,193.806,193.786,193.786,0.024
22.01.2024 10:11:58.000 GMT-0600,193.796,193.817,193.796,193.817,0.048
22.01.2024 10:11:59.000 GMT-0600,193.827,193.827,193.817,193.817,0.06
22.01.2024 10:12:00.000 GMT-0600,193.826,193.867,193.826,193.867,0.072
22.01.2024 10:12:01.000 GMT-0600,193.877,193.877,193.856,193.866,0.08399999999999999
22.01.2024 10:12:02.000 GMT-0600,193.866,193.866,193.866,193.866,0.048
22.01.2024 10:12:03.000 GMT-0600,193.886,193.887,193.866,193.876,0.108
22.01.2024 10:12:04.000 GMT-0600,193.866,193.866,193.847,193.857,0.036
22.01.2024 10:12:06.000 GMT-0600,193.846,193.867,193.846,193.867,0.036
22.01.2024 10:12:08.000 GMT-0600,193.867,193.876,193.867,193.876,0.048
22.01.2024 10:12:09.000 GMT-0600,193.887,193.887,193.876,193.876,0.024
22.01.2024 10:12:10.000 GMT-0600,193.886,193.887,193.876,193.877,0.072
22.01.2024 10:12:11.000 GMT-0600,193.886,193.886,193.866,193.866,0.036
22.01.2024 10:12:12.000 GMT-0600,193.856,193.867,193.856,193.867,0.048
22.01.2024 10:12:13.000 GMT-0600,193.866,193.887,193.866,193.887,0.036
22.01.2024 10:12:17.000 GMT-0600,193.876,193.876,193.866,193.866,0.036
22.01.2024 10:12:18.000 GMT-0600,193.866,193.887,193.866,193.887,0.08399999999999999
22.01.2024 10:12:19.000 GMT-0600,193.886,193.896,193.886,193.896,0.036
22.01.2024 10:12:20.000 GMT-0600,193.897,193.897,193.886,193.886,0.024
22.01.2024 10:12:22.000 GMT-0600,193.876,193.876,193.866,193.866,0.024
22.01.2024 10:12:23.000 GMT-0600,193.877,193.877,193.877,193.877,0.012
22.01.2024 10:12:24.000 GMT-0600,193.886,193.886,193.866,193.877,0.048
22.01.2024 10:12:25.000 GMT-0600,193.877,193.877,193.876,193.876,0.096
22.01.2024 10:12:26.000 GMT-0600,193.877,193.877,193.876,193.876,0.048
22.01.2024 10:12:28.000 GMT-0600,193.876,193.887,193.876,193.886,0.048
22.01.2024 10:12:29.000 GMT-0600,193.897,193.897,193.887,193.896,0.048
22.01.2024 10:12:30.000 GMT-0600,193.906,193.906,193.896,193.896,0.036
22.01.2024 10:12:31.000 GMT-0600,193.896,193.906,193.896,193.906,0.024
22.01.2024 10:12:32.000 GMT-0600,193.896,193.907,193.896,193.896,0.06
22.01.2024 10:12:33.000 GMT-0600,193.896,193.897,193.887,193.896,0.08399999999999999
22.01.2024 10:12:34.000 GMT-0600,193.886,193.886,193.876,193.876,0.06
22.01.2024 10:12:35.000 GMT-0600,193.866,193.886,193.856,193.886,0.08399999999999999
22.01.2024 10:12:36.000 GMT-0600,193.877,193.877,193.867,193.867,0.024
22.01.2024 10:12:38.000 GMT-0600,193.856,193.856,193.846,193.846,0.06
22.01.2024 10:12:39.000 GMT-0600,193.846,193.866,193.846,193.857,0.06
22.01.2024 10:12:40.000 GMT-0600,193.866,193.866,193.856,193.856,0.024
22.01.2024 10:12:41.000 GMT-0600,193.866,193.896,193.866,193.896,0.06
22.01.2024 10:12:42.000 GMT-0600,193.897,193.907,193.887,193.887,0.08399999999999999
22.01.2024 10:12:43.000 GMT-0600,193.887,193.896,193.886,193.896,0.06
22.01.2024 10:12:44.000 GMT-0600,193.896,193.896,193.877,193.877,0.024
22.01.2024 10:12:45.000 GMT-0600,193.887,193.887,193.866,193.886,0.108
22.01.2024 10:12:46.000 GMT-0600,193.877,193.887,193.876,193.876,0.06
22.01.2024 10:12:47.000 GMT-0600,193.886,193.886,193.886,193.886,0.024
22.01.2024 10:12:48.000 GMT-0600,193.886,193.886,193.886,193.886,0.012
22.01.2024 10:12:49.000 GMT-0600,193.876,193.876,193.867,193.867,0.024
22.01.2024 10:12:50.000 GMT-0600,193.877,193.877,193.856,193.867,0.048
22.01.2024 10:12:51.000 GMT-0600,193.866,193.867,193.857,193.857,0.036
22.01.2024 10:12:52.000 GMT-0600,193.847,193.847,193.826,193.826,0.036
22.01.2024 10:12:53.000 GMT-0600,193.836,193.846,193.826,193.837,0.06
22.01.2024 10:12:54.000 GMT-0600,193.836,193.847,193.807,193.807,0.108
22.01.2024 10:12:55.000 GMT-0600,193.816,193.827,193.816,193.827,0.024
22.01.2024 10:12:56.000 GMT-0600,193.826,193.847,193.826,193.837,0.06
22.01.2024 10:12:57.000 GMT-0600,193.847,193.847,193.836,193.847,0.036
22.01.2024 10:12:58.000 GMT-0600,193.857,193.867,193.856,193.856,0.06
22.01.2024 10:12:59.000 GMT-0600,193.856,193.857,193.846,193.847,0.072
22.01.2024 10:13:00.000 GMT-0600,193.856,193.867,193.856,193.867,0.036
22.01.2024 10:13:01.000 GMT-0600,193.866,193.876,193.866,193.876,0.024
22.01.2024 10:13:02.000 GMT-0600,193.886,193.897,193.886,193.897,0.024
22.01.2024 10:13:03.000 GMT-0600,193.906,193.916,193.906,193.906,0.036
22.01.2024 10:13:04.000 GMT-0600,193.907,193.907,193.896,193.897,0.036
22.01.2024 10:13:05.000 GMT-0600,193.886,193.886,193.876,193.886,0.08399999999999999
22.01.2024 10:13:07.000 GMT-0600,193.877,193.886,193.877,193.886,0.024
22.01.2024 10:13:08.000 GMT-0600,193.897,193.897,193.896,193.897,0.036
22.01.2024 10:13:09.000 GMT-0600,193.886,193.906,193.886,193.906,0.036
22.01.2024 10:13:10.000 GMT-0600,193.917,193.917,193.896,193.896,0.048
22.01.2024 10:13:11.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 10:13:12.000 GMT-0600,193.916,193.916,193.916,193.916,0.012
22.01.2024 10:13:13.000 GMT-0600,193.917,193.917,193.906,193.916,0.06
22.01.2024 10:13:14.000 GMT-0600,193.917,193.917,193.907,193.907,0.048
22.01.2024 10:13:15.000 GMT-0600,193.917,193.917,193.906,193.907,0.048
22.01.2024 10:13:16.000 GMT-0600,193.917,193.917,193.896,193.906,0.048
22.01.2024 10:13:17.000 GMT-0600,193.906,193.916,193.906,193.916,0.024
22.01.2024 10:13:18.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 10:13:19.000 GMT-0600,193.917,193.926,193.916,193.926,0.036
22.01.2024 10:13:20.000 GMT-0600,193.927,193.946,193.926,193.927,0.108
22.01.2024 10:13:22.000 GMT-0600,193.936,193.936,193.927,193.927,0.024
22.01.2024 10:13:23.000 GMT-0600,193.936,193.937,193.936,193.937,0.036
22.01.2024 10:13:24.000 GMT-0600,193.936,193.947,193.927,193.947,0.06
22.01.2024 10:13:25.000 GMT-0600,193.937,193.947,193.937,193.947,0.024
22.01.2024 10:13:26.000 GMT-0600,193.947,193.947,193.946,193.947,0.036
22.01.2024 10:13:27.000 GMT-0600,193.946,193.946,193.936,193.936,0.024
22.01.2024 10:13:28.000 GMT-0600,193.946,193.947,193.937,193.947,0.036
22.01.2024 10:13:29.000 GMT-0600,193.937,193.947,193.927,193.927,0.08399999999999999
22.01.2024 10:13:30.000 GMT-0600,193.937,193.937,193.937,193.937,0.012
22.01.2024 10:13:34.000 GMT-0600,193.926,193.926,193.926,193.926,0.012
22.01.2024 10:13:35.000 GMT-0600,193.916,193.916,193.906,193.906,0.072
22.01.2024 10:13:36.000 GMT-0600,193.907,193.907,193.906,193.906,0.024
22.01.2024 10:13:37.000 GMT-0600,193.906,193.906,193.896,193.896,0.048
22.01.2024 10:13:38.000 GMT-0600,193.897,193.897,193.897,193.897,0.012
22.01.2024 10:13:39.000 GMT-0600,193.887,193.887,193.887,193.887,0.012
22.01.2024 10:13:40.000 GMT-0600,193.887,193.887,193.887,193.887,0.012
22.01.2024 10:13:41.000 GMT-0600,193.897,193.897,193.887,193.897,0.036
22.01.2024 10:13:42.000 GMT-0600,193.906,193.927,193.906,193.917,0.108
22.01.2024 10:13:43.000 GMT-0600,193.906,193.916,193.906,193.916,0.048
22.01.2024 10:13:44.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 10:13:45.000 GMT-0600,193.906,193.906,193.906,193.906,0.012
22.01.2024 10:13:46.000 GMT-0600,193.907,193.916,193.907,193.916,0.024
22.01.2024 10:13:48.000 GMT-0600,193.926,193.927,193.926,193.927,0.048
22.01.2024 10:13:49.000 GMT-0600,193.937,193.937,193.916,193.916,0.024
22.01.2024 10:13:50.000 GMT-0600,193.927,193.927,193.927,193.927,0.012
22.01.2024 10:13:51.000 GMT-0600,193.936,193.947,193.936,193.936,0.048
22.01.2024 10:13:52.000 GMT-0600,193.946,193.947,193.937,193.937,0.036
22.01.2024 10:13:53.000 GMT-0600,193.946,193.947,193.936,193.947,0.036
22.01.2024 10:13:54.000 GMT-0600,193.957,193.957,193.956,193.957,0.048
22.01.2024 10:13:55.000 GMT-0600,193.967,193.967,193.956,193.956,0.072
22.01.2024 10:13:56.000 GMT-0600,193.936,193.976,193.936,193.967,0.12
22.01.2024 10:13:57.000 GMT-0600,193.956,193.956,193.956,193.956,0.012
22.01.2024 10:13:58.000 GMT-0600,193.966,193.967,193.956,193.967,0.072
22.01.2024 10:13:59.000 GMT-0600,193.977,193.977,193.967,193.967,0.036
22.01.2024 10:14:00.000 GMT-0600,193.966,193.976,193.966,193.976,0.024
22.01.2024 10:14:01.000 GMT-0600,193.966,193.966,193.956,193.956,0.024
22.01.2024 10:14:02.000 GMT-0600,193.957,193.957,193.957,193.957,0.012
22.01.2024 10:14:04.000 GMT-0600,193.947,193.956,193.946,193.946,0.06
22.01.2024 10:14:05.000 GMT-0600,193.966,193.966,193.956,193.956,0.024
22.01.2024 10:14:06.000 GMT-0600,193.957,193.957,193.947,193.947,0.024
22.01.2024 10:14:07.000 GMT-0600,193.937,193.946,193.937,193.946,0.036
22.01.2024 10:14:08.000 GMT-0600,193.946,193.956,193.946,193.956,0.036
22.01.2024 10:14:09.000 GMT-0600,193.957,193.966,193.957,193.966,0.024
22.01.2024 10:14:10.000 GMT-0600,193.967,193.967,193.956,193.956,0.06
22.01.2024 10:14:11.000 GMT-0600,193.967,193.967,193.967,193.967,0.012
22.01.2024 10:14:14.000 GMT-0600,193.976,193.976,193.976,193.976,0.012
22.01.2024 10:14:16.000 GMT-0600,193.966,193.966,193.966,193.966,0.012
22.01.2024 10:14:18.000 GMT-0600,193.957,193.957,193.946,193.946,0.024
22.01.2024 10:14:19.000 GMT-0600,193.957,193.957,193.957,193.957,0.012
22.01.2024 10:14:24.000 GMT-0600,193.946,193.947,193.936,193.947,0.048
22.01.2024 10:14:29.000 GMT-0600,193.936,193.936,193.936,193.936,0.012
22.01.2024 10:14:30.000 GMT-0600,193.927,193.927,193.927,193.927,0.024
22.01.2024 10:14:31.000 GMT-0600,193.927,193.927,193.927,193.927,0.012
22.01.2024 10:14:32.000 GMT-0600,193.907,193.907,193.896,193.896,0.024
22.01.2024 10:14:36.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 10:14:37.000 GMT-0600,193.897,193.897,193.897,193.897,0.024
22.01.2024 10:14:38.000 GMT-0600,193.887,193.887,193.886,193.886,0.024
22.01.2024 10:14:39.000 GMT-0600,193.876,193.876,193.876,193.876,0.012
22.01.2024 10:14:40.000 GMT-0600,193.887,193.887,193.886,193.887,0.036
22.01.2024 10:14:42.000 GMT-0600,193.876,193.887,193.876,193.877,0.036
22.01.2024 10:14:43.000 GMT-0600,193.886,193.886,193.886,193.886,0.012
22.01.2024 10:14:45.000 GMT-0600,193.887,193.906,193.887,193.906,0.036
22.01.2024 10:14:46.000 GMT-0600,193.896,193.896,193.896,193.896,0.012
22.01.2024 10:14:48.000 GMT-0600,193.877,193.886,193.877,193.886,0.036
22.01.2024 10:14:49.000 GMT-0600,193.897,193.897,193.897,193.897,0.012
22.01.2024 10:14:53.000 GMT-0600,193.897,193.907,193.897,193.907,0.024
22.01.2024 10:14:54.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 10:14:55.000 GMT-0600,193.907,193.916,193.906,193.906,0.048
22.01.2024 10:14:56.000 GMT-0600,193.897,193.906,193.897,193.906,0.024
22.01.2024 10:14:57.000 GMT-0600,193.897,193.907,193.897,193.907,0.024
22.01.2024 10:14:58.000 GMT-0600,193.896,193.896,193.896,193.896,0.012
22.01.2024 10:14:59.000 GMT-0600,193.877,193.886,193.877,193.886,0.024
22.01.2024 10:15:00.000 GMT-0600,193.876,193.886,193.876,193.886,0.024
22.01.2024 10:15:01.000 GMT-0600,193.877,193.877,193.876,193.876,0.036
22.01.2024 10:15:05.000 GMT-0600,193.867,193.867,193.856,193.856,0.024
22.01.2024 10:15:06.000 GMT-0600,193.847,193.847,193.846,193.846,0.024
22.01.2024 10:15:07.000 GMT-0600,193.827,193.836,193.827,193.836,0.024
22.01.2024 10:15:08.000 GMT-0600,193.827,193.837,193.827,193.837,0.024
22.01.2024 10:15:09.000 GMT-0600,193.846,193.846,193.846,193.846,0.012
22.01.2024 10:15:10.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 10:15:11.000 GMT-0600,193.847,193.847,193.836,193.846,0.036
22.01.2024 10:15:15.000 GMT-0600,193.856,193.867,193.856,193.856,0.048
22.01.2024 10:15:16.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 10:15:17.000 GMT-0600,193.847,193.866,193.847,193.866,0.024
22.01.2024 10:15:18.000 GMT-0600,193.866,193.866,193.866,193.866,0.024
22.01.2024 10:15:19.000 GMT-0600,193.867,193.867,193.866,193.867,0.048
22.01.2024 10:15:20.000 GMT-0600,193.867,193.867,193.867,193.867,0.024
22.01.2024 10:15:21.000 GMT-0600,193.857,193.857,193.836,193.847,0.048
22.01.2024 10:15:22.000 GMT-0600,193.837,193.846,193.837,193.846,0.048
22.01.2024 10:15:23.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 10:15:24.000 GMT-0600,193.827,193.827,193.807,193.816,0.072
22.01.2024 10:15:25.000 GMT-0600,193.827,193.836,193.807,193.807,0.036
22.01.2024 10:15:26.000 GMT-0600,193.816,193.816,193.806,193.816,0.048
